 GET / 304 34.122 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 08 Oct 2024 22:31:00 GMT
 GET /img/aen4.png 304 3.100 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:40:59 GMT
 GET /img/image.png 304 0.768 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:41:00 GMT
 GET / 200 42.858 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /css/styles.css 304 4.946 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /css/main.css 304 5.260 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /vendors/animate/animate.css 304 1.722 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /vendors/css/ch5m3d.css 304 0.995 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/description.png 304 1.437 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/image.png 304 11.158 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /vendors/js/ch5m3d.js 304 1.094 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aennews.jpg 304 4.162 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen6.png 304 14.120 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/atom.png 304 15.472 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /js/scripts.js 304 4.978 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /js/main.js 304 5.408 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /vendors/js/bootstrap.bundle.js 304 5.827 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /vendors/wow/wow.js 304 13.628 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/banner5.jpg 304 13.755 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aentech.png 304 4.943 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen1.png 304 5.145 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen3.png 304 12.849 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen5.png 304 15.367 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen2.png 304 15.550 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/aen4.png 304 1.128 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:14 GMT
 GET /img/image.png 304 0.817 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:42:15 GMT
 GET / 200 115.862 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /css/styles.css 304 15.706 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /css/main.css 304 15.942 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/description.png 304 2.195 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /vendors/css/ch5m3d.css 304 5.243 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /vendors/animate/animate.css 304 1.433 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aennews.jpg 304 2.250 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/image.png 304 2.405 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /vendors/js/ch5m3d.js 304 1.539 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/atom.png 304 7.868 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen6.png 304 9.572 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /js/scripts.js 304 2.924 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /js/main.js 304 3.256 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /vendors/js/bootstrap.bundle.js 304 4.063 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /vendors/wow/wow.js 304 4.752 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/banner5.jpg 304 17.526 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aentech.png 304 8.938 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen1.png 304 5.554 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen3.png 304 5.293 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen5.png 304 5.422 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen2.png 304 5.784 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/aen4.png 304 6.665 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET /img/image.png 304 0.757 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:44:10 GMT
 GET / 200 63.290 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /css/styles.css 304 5.117 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /css/main.css 304 4.851 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /vendors/js/ch5m3d.js 304 1.986 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /vendors/animate/animate.css 304 0.998 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/description.png 304 11.012 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /vendors/css/ch5m3d.css 304 12.011 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/image.png 304 1.183 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aennews.jpg 304 11.669 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen6.png 304 11.581 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/atom.png 304 4.418 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /js/scripts.js 304 4.708 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /js/main.js 304 4.766 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /vendors/js/bootstrap.bundle.js 304 1.467 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /vendors/wow/wow.js 304 8.732 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/banner5.jpg 304 9.084 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aentech.png 304 11.350 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen1.png 304 11.322 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen3.png 304 1.140 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen5.png 304 1.979 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen2.png 304 2.135 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/aen4.png 304 2.179 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:56 GMT
 GET /img/image.png 304 0.684 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:46:57 GMT
 GET / 200 44.492 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /css/styles.css 304 5.176 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /css/main.css 304 5.592 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/description.png 304 1.883 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /vendors/css/ch5m3d.css 304 11.867 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aennews.jpg 304 2.664 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /vendors/animate/animate.css 304 11.448 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/image.png 304 1.299 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen6.png 304 4.132 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /vendors/js/ch5m3d.js 304 9.099 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/atom.png 304 1.709 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /js/scripts.js 304 10.546 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /js/main.js 304 6.751 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /vendors/js/bootstrap.bundle.js 304 7.292 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /vendors/wow/wow.js 304 11.905 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/banner5.jpg 304 12.894 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aentech.png 304 13.924 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen1.png 304 6.511 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen3.png 304 12.104 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen5.png 304 12.495 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen4.png 304 2.174 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/aen2.png 304 2.191 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:17 GMT
 GET /img/image.png 304 1.608 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:48:18 GMT
 GET / 200 44.040 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /css/styles.css 304 4.598 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /css/main.css 304 5.152 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /img/description.png 304 1.040 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /img/image.png 304 1.058 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /vendors/animate/animate.css 304 1.029 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:42 GMT
 GET /img/aennews.jpg 304 4.545 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /img/aen6.png 304 14.640 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /vendors/css/ch5m3d.css 304 15.156 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /vendors/js/ch5m3d.js 304 1.920 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /img/atom.png 304 11.542 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /js/scripts.js 304 9.929 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
 GET /js/main.js 304 5.967 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Mon, 14 Oct 2024 22:50:43 GMT
